period,quarter,order_no,po_count,pod,sales_order_no,supplier_id,product_id,ordered,amount_in_each,unit_price,amount,delivered,order_type,order_id,tax_code,transaction_no,location_id,order_date,posted,status,cost_centre,contract_id
201803,Q1,511689,0,6,8930796,2,564,5,5,19,95,5,Purchase Order,8930796,1,31055004,1,2018-06-05,95,F,1,2
201803,Q1,512358,0,14,8931439,2,565,10,10,19,190,10,Purchase Order,8931439,1,31055091,1,2018-06-11,190,O,1,2
201804,Q2,517749,0,4,8935811,2,566,5,5,19,95,5,Purchase Order,8935811,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515794,0,2,8934571,2,566,20,20,19,380,20,Purchase Order,8934571,1,31056115,1,2018-07-10,380,F,1,2
201803,Q1,514660,0,2,8933425,2,566,20,20,19,380,20,Purchase Order,8933425,1,0,1,2018-06-29,0,O,1,2
201803,Q1,514660,0,3,8933425,2,567,10,10,19,190,10,Purchase Order,8933425,1,0,1,2018-06-29,0,O,1,2
201803,Q1,512358,0,17,8931439,2,568,10,10,19,190,10,Purchase Order,8931439,1,31055091,1,2018-06-11,190,O,1,2
201804,Q2,517749,0,2,8935811,2,569,6,6,19,114,6,Purchase Order,8935811,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512358,0,16,8931439,2,570,6,6,19,114,6,Purchase Order,8931439,1,31055091,1,2018-06-11,114,O,1,2
201803,Q1,511689,0,5,8930796,2,570,5,5,19,95,5,Purchase Order,8930796,1,31055004,1,2018-06-05,95,F,1,2
201803,Q1,511689,0,3,8930796,2,571,3,3,19,57,3,Purchase Order,8930796,1,31055004,1,2018-06-05,57,F,1,2
201804,Q2,517744,0,4,8935691,2,572,10,10,19,190,10,Purchase Order,8935691,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515794,1,1,8934571,2,572,20,20,19,380,20,Purchase Order,8934571,1,31056115,1,2018-07-10,380,F,1,2
201803,Q1,511689,0,2,8930796,2,572,5,5,19,95,5,Purchase Order,8930796,1,31055004,1,2018-06-05,95,F,1,2
201804,Q2,517750,0,2,8935932,2,573,5,5,19,95,0,Purchase Order,8935932,1,0,1,2018-07-27,0,O,1,2
201803,Q1,514003,0,21,8933039,2,574,10,10,19,190,10,Purchase Order,8933039,1,31055646,1,2018-06-25,190,O,1,2
201803,Q1,512357,0,4,8931058,2,574,10,10,19,190,10,Purchase Order,8931058,1,31055102,1,2018-06-11,190,F,1,2
201802,Q1,510654,0,6,8929961,2,574,10,10,19,190,10,Purchase Order,8929961,1,31054544,1,2018-05-24,190,F,1,2
201802,Q1,510654,0,3,8929961,2,575,10,10,19,190,10,Purchase Order,8929961,1,31054544,1,2018-05-24,190,F,1,2
201803,Q1,514003,0,22,8933039,2,576,5,5,19,95,5,Purchase Order,8933039,1,31055646,1,2018-06-25,95,O,1,2
201803,Q1,512357,0,5,8931058,2,577,3,3,19,57,3,Purchase Order,8931058,1,31055102,1,2018-06-11,57,F,1,2
201803,Q1,512357,0,7,8931058,2,578,5,5,19,95,5,Purchase Order,8931058,1,31055102,1,2018-06-11,95,F,1,2
201803,Q1,512141,0,2,8931384,2,578,10,10,19,190,10,Purchase Order,8931384,1,31055039,1,2018-06-07,190,F,1,2
201803,Q1,512360,0,4,8931514,2,579,10,10,19,190,10,Purchase Order,8931514,1,31055099,1,2018-06-11,190,F,1,2
201803,Q1,512360,0,5,8931514,2,580,10,10,19,190,10,Purchase Order,8931514,1,31055099,1,2018-06-11,190,F,1,2
201801,Q1,506735,0,3,8926644,2,580,5,5,19,95,5,Purchase Order,8926644,1,31053603,1,2018-04-23,95,F,1,2
201804,Q2,518140,0,2,8936659,2,581,10,10,19,190,0,Purchase Order,8936659,1,0,1,2018-07-31,0,O,1,2
201804,Q2,516349,1,1,8934953,2,581,20,20,19,380,20,Purchase Order,8934953,1,31056188,1,2018-07-13,380,O,1,2
201804,Q2,516153,0,2,8934191,2,581,12,12,19,228,12,Purchase Order,8934191,1,31056199,1,2018-07-12,228,F,1,2
201804,Q2,515299,1,1,8934213,2,581,16,16,19,304,0,Purchase Order,8934213,1,0,1,2018-07-05,0,O,1,2
201803,Q1,514660,1,1,8933425,2,581,20,20,19,380,20,Purchase Order,8933425,1,0,1,2018-06-29,0,O,1,2
201803,Q1,512357,0,1,8931058,2,581,20,20,19,380,20,Purchase Order,8931058,1,31055102,1,2018-06-11,380,F,1,2
201803,Q1,511689,0,8,8930796,2,581,30,30,19,570,30,Purchase Order,8930796,1,31055004,1,2018-06-05,570,F,1,2
201802,Q1,509218,0,3,8928005,2,581,20,20,19,380,20,Purchase Order,8928005,1,31054260,1,2018-05-14,380,F,1,2
201801,Q1,505372,1,1,8925423,2,581,20,20,19,380,20,Purchase Order,8925423,1,31053257,1,2018-04-10,380,F,1,2
201801,Q1,505165,0,6,8925111,2,581,20,20,19,380,20,Purchase Order,8925111,1,31053454,1,2018-04-09,380,O,1,2
201803,Q1,512360,0,2,8931514,2,582,20,20,19,380,20,Purchase Order,8931514,1,31055099,1,2018-06-11,380,F,1,2
201803,Q1,511689,0,11,8930796,2,582,10,10,19,190,10,Purchase Order,8930796,1,31055004,1,2018-06-05,190,F,1,2
201802,Q1,510654,0,5,8929961,2,582,10,10,19,190,10,Purchase Order,8929961,1,31054544,1,2018-05-24,190,F,1,2
201801,Q1,505444,1,1,8925474,2,582,10,10,19,190,10,Purchase Order,8925474,1,31053223,1,2018-04-11,190,F,1,2
201801,Q1,506735,1,1,8926644,2,583,5,5,19,95,5,Purchase Order,8926644,1,31053603,1,2018-04-23,95,F,1,2
201804,Q2,518140,1,1,8936659,2,584,10,10,19,190,0,Purchase Order,8936659,1,0,1,2018-07-31,0,O,1,2
201803,Q1,512360,0,10,8931514,2,584,10,10,19,190,10,Purchase Order,8931514,1,31055099,1,2018-06-11,190,F,1,2
201804,Q2,517749,0,1,8935811,2,585,6,6,19,114,6,Purchase Order,8935811,1,0,1,2018-07-27,0,O,1,2
201804,Q2,516349,0,2,8934953,2,586,20,20,19,380,20,Purchase Order,8934953,1,31056188,1,2018-07-13,380,O,1,2
201803,Q1,512360,0,1,8931514,2,586,30,30,19,570,30,Purchase Order,8931514,1,31055099,1,2018-06-11,570,F,1,2
201803,Q1,512357,0,6,8931058,2,586,20,20,19,380,20,Purchase Order,8931058,1,31055102,1,2018-06-11,380,F,1,2
201801,Q1,505372,0,3,8925423,2,586,5,5,19,95,5,Purchase Order,8925423,1,31053221,1,2018-04-10,95,F,1,2
201801,Q1,505165,0,5,8925111,2,586,30,30,19,570,30,Purchase Order,8925111,1,31053454,1,2018-04-09,570,O,1,2
201804,Q2,516154,0,4,8934352,2,587,20,20,19,380,20,Purchase Order,8934352,1,31056203,1,2018-07-12,380,F,1,2
201803,Q1,511689,0,4,8930796,2,588,5,5,19,95,5,Purchase Order,8930796,1,31055004,1,2018-06-05,95,F,1,2
201803,Q1,512360,0,6,8931514,2,589,20,20,19,380,20,Purchase Order,8931514,1,31055099,1,2018-06-11,380,F,1,2
201803,Q1,512357,0,3,8931058,2,589,20,20,19,380,20,Purchase Order,8931058,1,31055102,1,2018-06-11,380,F,1,2
201803,Q1,511689,0,9,8930796,2,589,30,30,19,570,30,Purchase Order,8930796,1,31055004,1,2018-06-05,570,F,1,2
201802,Q1,510654,0,4,8929961,2,589,20,20,19,380,20,Purchase Order,8929961,1,31054544,1,2018-05-24,380,F,1,2
201801,Q1,505372,0,2,8925423,2,589,20,20,19,380,20,Purchase Order,8925423,1,31053257,1,2018-04-10,380,F,1,2
201804,Q2,517744,0,3,8935691,2,590,10,10,19,190,10,Purchase Order,8935691,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512360,1,7,8931514,2,590,20,20,19,380,20,Purchase Order,8931514,1,31055099,1,2018-06-11,380,F,1,2
201803,Q1,512358,0,15,8931439,2,590,10,10,19,190,10,Purchase Order,8931439,1,31055091,1,2018-06-11,190,O,1,2
201803,Q1,511689,0,10,8930796,2,590,15,15,19,285,15,Purchase Order,8930796,1,31055004,1,2018-06-05,285,F,1,2
201803,Q1,511689,0,7,8930796,2,591,3,3,19,57,3,Purchase Order,8930796,1,31055004,1,2018-06-05,57,F,1,2
201803,Q1,512360,0,9,8931514,2,592,5,5,19,95,5,Purchase Order,8931514,1,31055099,1,2018-06-11,95,F,1,2
201803,Q1,512360,0,3,8931514,2,593,5,5,19,95,5,Purchase Order,8931514,1,31055099,1,2018-06-11,95,F,1,2
201803,Q1,512358,0,12,8931439,2,593,10,10,19,190,10,Purchase Order,8931439,1,31055091,1,2018-06-11,190,O,1,2
201803,Q1,512360,0,8,8931514,2,594,5,5,19,95,5,Purchase Order,8931514,1,31055099,1,2018-06-11,95,F,1,2
201803,Q1,512141,1,1,8931384,2,595,10,10,19,190,10,Purchase Order,8931384,1,31055039,1,2018-06-07,190,F,1,2
201801,Q1,506735,0,2,8926644,2,596,5,5,19,95,5,Purchase Order,8926644,1,31053603,1,2018-04-23,95,F,1,2
201803,Q1,512358,0,4,8931439,2,597,10,10,19,190,10,Purchase Order,8931439,1,31055091,1,2018-06-11,190,O,1,2
201801,Q1,505165,1,1,8925111,2,598,5,5,19,95,5,Purchase Order,8925111,1,31053454,1,2018-04-09,95,O,1,2
201804,Q2,517918,1,1,8936450,2,599,3,3,19,57,3,Purchase Order,8936450,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512358,0,11,8931439,2,599,5,5,19,95,5,Purchase Order,8931439,1,31055091,1,2018-06-11,95,O,1,2
201803,Q1,512358,0,5,8931439,2,600,5,5,19,95,5,Purchase Order,8931439,1,31055091,1,2018-06-11,95,O,1,2
201801,Q1,505165,0,2,8925111,2,601,5,5,19,95,5,Purchase Order,8925111,1,31053454,1,2018-04-09,95,O,1,2
201802,Q1,510654,0,2,8929961,2,602,5,5,19,95,5,Purchase Order,8929961,1,31054544,1,2018-05-24,95,F,1,2
201801,Q1,505165,0,7,8925111,2,602,5,5,19,95,5,Purchase Order,8925111,1,31053454,1,2018-04-09,38,O,1,2
201801,Q1,505165,0,3,8925111,2,603,5,5,19,95,5,Purchase Order,8925111,1,31053454,1,2018-04-09,95,O,1,2
201802,Q1,510654,1,1,8929961,2,604,5,5,19,95,5,Purchase Order,8929961,1,31054544,1,2018-05-24,95,F,1,2
201802,Q1,509635,1,1,8929036,2,631,10,10,41.8,418,10,Purchase Order,8929036,1,31054366,1,2018-05-16,418,F,1,2
201801,Q1,506734,0,1,8926596,2,631,1,1,41.8,41.8,1,Purchase Order,8926596,1,31053602,1,2018-04-23,41.8,F,1,2
201804,Q2,516477,1,9,8935010,2,632,7,7,41.8,292.6,7,Purchase Order,8935010,1,31056566,1,2018-07-16,292.6,O,1,2
201802,Q1,509635,0,2,8929036,2,632,10,10,41.8,418,10,Purchase Order,8929036,1,31054366,1,2018-05-16,418,F,1,2
201801,Q1,506734,0,2,8926596,2,632,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201804,Q2,516477,0,10,8935010,2,633,7,7,41.8,292.6,7,Purchase Order,8935010,1,31056566,1,2018-07-16,292.6,O,1,2
201802,Q1,509635,0,3,8929036,2,633,10,10,41.8,418,10,Purchase Order,8929036,1,31054366,1,2018-05-16,418,F,1,2
201801,Q1,506734,0,3,8926596,2,633,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201804,Q2,516477,0,5,8935010,2,634,7,7,41.8,292.6,7,Purchase Order,8935010,1,31056566,1,2018-07-16,292.6,O,1,2
201802,Q1,509635,0,4,8929036,2,634,10,10,41.8,418,10,Purchase Order,8929036,1,31054366,1,2018-05-16,418,F,1,2
201804,Q2,516477,0,3,8935010,2,635,7,7,41.8,292.6,7,Purchase Order,8935010,1,31056566,1,2018-07-16,292.6,O,1,2
201802,Q1,509635,0,5,8929036,2,635,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201801,Q1,506734,0,4,8926596,2,635,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201804,Q2,517744,0,6,8935691,2,636,5,5,41.8,209,5,Purchase Order,8935691,1,0,1,2018-07-27,0,O,1,2
201804,Q2,516477,0,4,8935010,2,636,7,7,41.8,292.6,7,Purchase Order,8935010,1,31056566,1,2018-07-16,292.6,O,1,2
201802,Q1,509635,0,6,8929036,2,636,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201801,Q1,506734,0,5,8926596,2,636,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201804,Q2,516477,0,6,8935010,2,637,7,7,41.8,292.6,7,Purchase Order,8935010,1,31056566,1,2018-07-16,292.6,O,1,2
201802,Q1,509635,0,7,8929036,2,637,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201801,Q1,506734,0,6,8926596,2,637,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201802,Q1,509635,0,8,8929036,2,638,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509431,0,7,8928616,2,638,10,10,41.8,418,10,Purchase Order,8928616,1,31054295,1,2018-05-15,418,O,1,2
201804,Q2,517827,0,2,8936129,2,639,15,15,41.8,627,15,Purchase Order,8936129,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512357,0,10,8931058,2,639,7,7,41.8,292.6,7,Purchase Order,8931058,1,31055102,1,2018-06-11,292.6,F,1,2
201802,Q1,509635,0,9,8929036,2,639,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,8,8928005,2,639,5,5,41.8,209,5,Purchase Order,8928005,1,31054297,1,2018-05-14,209,F,1,2
201804,Q2,517827,0,3,8936129,2,640,15,15,41.8,627,15,Purchase Order,8936129,1,0,1,2018-07-27,0,O,1,2
201802,Q1,510399,0,10,8929799,2,640,15,15,41.8,627,15,Purchase Order,8929799,1,31054500,1,2018-05-23,627,O,1,2
201802,Q1,509635,0,10,8929036,2,640,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,9,8928005,2,640,5,5,41.8,209,5,Purchase Order,8928005,1,31054297,1,2018-05-14,209,F,1,2
201801,Q1,506734,0,7,8926596,2,640,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201803,Q1,512357,0,11,8931058,2,641,7,7,41.8,292.6,7,Purchase Order,8931058,1,31055102,1,2018-06-11,292.6,F,1,2
201802,Q1,509635,0,11,8929036,2,641,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,6,8928005,2,641,5,5,41.8,209,5,Purchase Order,8928005,1,31054297,1,2018-05-14,209,F,1,2
201801,Q1,506734,0,8,8926596,2,641,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201804,Q2,517749,0,6,8935811,2,642,10,10,41.8,418,10,Purchase Order,8935811,1,0,1,2018-07-27,0,O,1,2
201802,Q1,509635,0,12,8929036,2,642,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509431,0,6,8928616,2,642,10,10,41.8,418,10,Purchase Order,8928616,1,31054295,1,2018-05-15,418,O,1,2
201804,Q2,517827,0,5,8936129,2,643,15,15,41.8,627,15,Purchase Order,8936129,1,0,1,2018-07-27,0,O,1,2
201804,Q2,517749,0,7,8935811,2,643,10,10,41.8,418,10,Purchase Order,8935811,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512357,1,8,8931058,2,643,7,7,41.8,292.6,7,Purchase Order,8931058,1,31055102,1,2018-06-11,292.6,F,1,2
201802,Q1,509635,0,13,8929036,2,643,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,7,8928005,2,643,5,5,41.8,209,5,Purchase Order,8928005,1,31054297,1,2018-05-14,209,F,1,2
201804,Q2,517827,0,4,8936129,2,644,15,15,41.8,627,15,Purchase Order,8936129,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512357,0,9,8931058,2,644,10,10,41.8,418,10,Purchase Order,8931058,1,31055102,1,2018-06-11,418,F,1,2
201803,Q1,511689,1,1,8930796,2,644,20,20,41.8,836,20,Purchase Order,8930796,1,31055004,1,2018-06-05,836,F,1,2
201802,Q1,509635,0,14,8929036,2,644,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,1,1,8928005,2,644,15,15,41.8,627,15,Purchase Order,8928005,1,31054297,1,2018-05-14,627,F,1,2
201801,Q1,506734,0,9,8926596,2,644,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201803,Q1,512358,0,6,8931439,2,645,10,10,41.8,418,10,Purchase Order,8931439,1,31055091,1,2018-06-11,418,O,1,2
201803,Q1,512357,0,12,8931058,2,645,5,5,41.8,209,5,Purchase Order,8931058,1,31055102,1,2018-06-11,209,F,1,2
201802,Q1,509635,0,15,8929036,2,645,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,2,8928005,2,645,10,10,41.8,418,10,Purchase Order,8928005,1,31054297,1,2018-05-14,418,F,1,2
201801,Q1,506734,0,10,8926596,2,645,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201804,Q2,517749,0,5,8935811,2,646,10,10,41.8,418,10,Purchase Order,8935811,1,0,1,2018-07-27,0,O,1,2
201802,Q1,509635,0,16,8929036,2,646,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,4,8928005,2,646,6,6,41.8,250.8,6,Purchase Order,8928005,1,31054297,1,2018-05-14,250.8,F,1,2
201804,Q2,517827,1,1,8936129,2,647,10,10,41.8,418,10,Purchase Order,8936129,1,0,1,2018-07-27,0,O,1,2
201802,Q1,509635,0,17,8929036,2,647,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509431,0,8,8928616,2,647,5,5,41.8,209,5,Purchase Order,8928616,1,31054295,1,2018-05-15,209,O,1,2
201802,Q1,509218,0,10,8928005,2,647,5,5,41.8,209,5,Purchase Order,8928005,1,31054297,1,2018-05-14,209,F,1,2
201802,Q1,509635,0,18,8929036,2,648,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201802,Q1,509218,0,5,8928005,2,648,6,6,41.8,250.8,6,Purchase Order,8928005,1,31054297,1,2018-05-14,250.8,F,1,2
201801,Q1,506734,0,11,8926596,2,648,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201802,Q1,509635,0,19,8929036,2,649,5,5,41.8,209,5,Purchase Order,8929036,1,31054366,1,2018-05-16,209,F,1,2
201801,Q1,506734,1,12,8926596,2,649,5,5,41.8,209,5,Purchase Order,8926596,1,31053602,1,2018-04-23,209,F,1,2
201803,Q1,512354,0,2,8931054,2,671,1,1,269.8,269.8,1,Purchase Order,8931054,1,31055097,1,2018-06-11,269.8,F,1,2
201802,Q1,509431,1,1,8928616,2,672,2,2,269.8,539.6,2,Purchase Order,8928616,1,31054295,1,2018-05-15,539.6,O,1,2
201803,Q1,511710,1,1,8930798,2,673,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201803,Q1,511710,0,2,8930798,2,674,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201803,Q1,511710,0,3,8930798,2,675,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201802,Q1,509430,1,1,8928615,2,675,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201802,Q1,509430,0,2,8928615,2,676,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201802,Q1,509430,0,3,8928615,2,677,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201802,Q1,510399,0,7,8929799,2,678,3,3,269.8,809.4,3,Purchase Order,8929799,1,31054500,1,2018-05-23,809.4,O,1,2
201803,Q1,513518,1,1,8932450,2,679,3,3,269.8,809.4,3,Purchase Order,8932450,1,31055598,1,2018-06-20,809.4,F,1,2
201802,Q1,510399,0,8,8929799,2,679,3,3,269.8,809.4,3,Purchase Order,8929799,1,31054500,1,2018-05-23,809.4,O,1,2
201803,Q1,513518,0,2,8932450,2,680,3,3,269.8,809.4,3,Purchase Order,8932450,1,31055598,1,2018-06-20,809.4,F,1,2
201803,Q1,512354,1,1,8931054,2,681,2,2,269.8,539.6,2,Purchase Order,8931054,1,31055097,1,2018-06-11,539.6,F,1,2
201803,Q1,512352,0,2,8931052,2,682,3,3,269.8,809.4,3,Purchase Order,8931052,1,31055100,1,2018-06-11,809.4,F,1,2
201801,Q1,505165,0,8,8925111,2,682,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201804,Q2,515290,1,1,8934199,2,683,2,2,269.8,539.6,2,Purchase Order,8934199,1,0,1,2018-07-05,0,O,1,2
201803,Q1,511710,0,4,8930798,2,683,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201802,Q1,509430,0,4,8928615,2,683,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201801,Q1,505165,0,9,8925111,2,683,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201804,Q2,515290,0,2,8934199,2,684,4,4,269.8,1079.2,4,Purchase Order,8934199,1,0,1,2018-07-05,0,O,1,2
201803,Q1,513518,0,3,8932450,2,684,3,3,269.8,809.4,3,Purchase Order,8932450,1,31055598,1,2018-06-20,809.4,F,1,2
201803,Q1,512352,0,3,8931052,2,684,1,1,269.8,269.8,1,Purchase Order,8931052,1,31055100,1,2018-06-11,269.8,F,1,2
201802,Q1,509430,0,5,8928615,2,684,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201801,Q1,505165,0,10,8925111,2,684,1,1,269.8,269.8,1,Purchase Order,8925111,1,31053454,1,2018-04-09,269.8,O,1,2
201804,Q2,515290,0,3,8934199,2,685,3,3,269.8,809.4,3,Purchase Order,8934199,1,0,1,2018-07-05,0,O,1,2
201803,Q1,513519,1,1,8932452,2,685,3,3,269.8,809.4,0,Purchase Order,8932452,1,0,1,2018-06-20,0,O,1,2
201803,Q1,512352,0,4,8931052,2,685,2,2,269.8,539.6,2,Purchase Order,8931052,1,31055100,1,2018-06-11,539.6,F,1,2
201801,Q1,505165,0,11,8925111,2,685,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201804,Q2,515290,0,4,8934199,2,686,2,2,269.8,539.6,2,Purchase Order,8934199,1,0,1,2018-07-05,0,O,1,2
201803,Q1,513518,0,4,8932450,2,686,2,2,269.8,539.6,2,Purchase Order,8932450,1,31055598,1,2018-06-20,539.6,F,1,2
201803,Q1,512353,1,1,8931053,2,686,2,2,269.8,539.6,2,Purchase Order,8931053,1,31055092,1,2018-06-11,539.6,F,1,2
201802,Q1,509430,0,6,8928615,2,686,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201801,Q1,505165,0,12,8925111,2,686,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201804,Q2,515291,1,1,8934200,2,687,3,3,269.8,809.4,0,Purchase Order,8934200,1,0,1,2018-07-05,0,O,1,2
201803,Q1,512353,0,2,8931053,2,687,2,2,269.8,539.6,2,Purchase Order,8931053,1,31055092,1,2018-06-11,539.6,F,1,2
201801,Q1,505165,0,13,8925111,2,687,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201804,Q2,515291,0,2,8934200,2,688,3,3,269.8,809.4,2,Purchase Order,8934200,1,0,1,2018-07-05,0,O,1,2
201803,Q1,512353,0,4,8931053,2,688,2,2,269.8,539.6,2,Purchase Order,8931053,1,31055092,1,2018-06-11,539.6,F,1,2
201803,Q1,512353,0,3,8931053,2,688,2,2,269.8,539.6,2,Purchase Order,8931053,1,31055092,1,2018-06-11,539.6,F,1,2
201801,Q1,505165,0,14,8925111,2,688,1,1,269.8,269.8,1,Purchase Order,8925111,1,31053454,1,2018-04-09,269.8,O,1,2
201804,Q2,515291,0,3,8934200,2,689,3,3,269.8,809.4,0,Purchase Order,8934200,1,0,1,2018-07-05,0,O,1,2
201803,Q1,512353,0,5,8931053,2,689,3,3,269.8,809.4,3,Purchase Order,8931053,1,31055092,1,2018-06-11,809.4,F,1,2
201801,Q1,505165,0,15,8925111,2,689,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201803,Q1,512351,0,3,8931051,2,690,3,3,269.8,809.4,3,Purchase Order,8931051,1,31055098,1,2018-06-11,809.4,F,1,2
201803,Q1,512356,0,3,8931057,2,691,2,2,269.8,539.6,2,Purchase Order,8931057,1,31055103,1,2018-06-11,539.6,F,1,2
201803,Q1,512351,1,1,8931051,2,691,4,4,269.8,1079.2,4,Purchase Order,8931051,1,31055098,1,2018-06-11,1079.2,F,1,2
201802,Q1,509430,0,7,8928615,2,691,3,3,269.8,809.4,3,Purchase Order,8928615,1,31054294,1,2018-05-15,809.4,F,1,2
201804,Q2,517745,1,1,8935257,2,692,5,5,269.8,1349,0,Purchase Order,8935257,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512351,0,2,8931051,2,692,4,4,269.8,1079.2,4,Purchase Order,8931051,1,31055098,1,2018-06-11,1079.2,F,1,2
201802,Q1,509430,0,8,8928615,2,692,4,4,269.8,1079.2,4,Purchase Order,8928615,1,31054294,1,2018-05-15,1079.2,F,1,2
201804,Q2,517745,0,2,8935257,2,693,6,6,269.8,1618.8,0,Purchase Order,8935257,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515117,0,3,8933796,2,693,1,1,269.8,269.8,1,Purchase Order,8933796,1,31056038,1,2018-07-04,269.8,F,1,2
201803,Q1,512356,0,4,8931057,2,693,3,3,269.8,809.4,3,Purchase Order,8931057,1,31055103,1,2018-06-11,809.4,F,1,2
201801,Q1,505445,1,1,8925488,2,693,5,5,269.8,1349,5,Purchase Order,8925488,1,31053220,1,2018-04-11,1349,F,1,2
201801,Q1,505165,0,16,8925111,2,693,4,4,269.8,1079.2,4,Purchase Order,8925111,1,31053454,1,2018-04-09,1079.2,O,1,2
201804,Q2,517746,1,1,8935272,2,694,3,3,269.8,809.4,0,Purchase Order,8935272,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515291,0,4,8934200,2,694,2,2,269.8,539.6,0,Purchase Order,8934200,1,0,1,2018-07-05,0,O,1,2
201804,Q2,515116,1,1,8933795,2,694,5,5,269.8,1349,5,Purchase Order,8933795,1,31056039,1,2018-07-04,1349,F,1,2
201803,Q1,513519,0,2,8932452,2,694,3,3,269.8,809.4,0,Purchase Order,8932452,1,0,1,2018-06-20,0,O,1,2
201802,Q1,510399,0,2,8929799,2,694,4,4,269.8,1079.2,4,Purchase Order,8929799,1,31054500,1,2018-05-23,1079.2,O,1,2
